"Month","Tmin","Tmax","CP","Month_names"
10,-20,-15,1.05526578297922e-13,"October"
10,-20,-14,6.1975007978403e-13,"October"
10,-20,-13,3.63739919965322e-12,"October"
10,-20,-12,2.12482552885849e-11,"October"
10,-20,-11,1.23206120407735e-10,"October"
10,-20,-10,7.07812330870028e-10,"October"
10,-20,-9,4.0233866411218e-09,"October"
10,-20,-8,2.26041197243495e-08,"October"
10,-20,-7,1.25411643059646e-07,"October"
10,-20,-6,6.8680620744944e-07,"October"
10,-20,-5,3.7136571178295e-06,"October"
10,-20,-4,1.98485860373558e-05,"October"
10,-20,-3,0.000103998711378048,"October"
10,-20,-2,0.000535782057105566,"October"
10,-20,-1,0.00270652541198648,"October"
10,-20,0,0.0132380634458806,"October"
10,-20,1,0.05932585374693,"October"
10,-20,2,0.200477964796047,"October"
10,-20,3,0.385304942372158,"October"
10,-20,4,0.400339099032145,"October"
10,-20,5,0.44335798122216,"October"
10,-20,6,0.455021516480316,"October"
10,-20,7,0.481015929138395,"October"
10,-20,8,0.503410707628847,"October"
10,-20,9,0.471585646416916,"October"
10,-20,10,0.463116853968184,"October"
10,-20,11,0.487971364945994,"October"
10,-20,12,0.517006779804497,"October"
10,-20,13,0.534970431351205,"October"
10,-20,14,0.491714587907437,"October"
10,-20,15,0.477337394702263,"October"
10,-20,16,0.424727993341005,"October"
10,-20,17,0.400973781617555,"October"
10,-20,18,0.418072991812891,"October"
10,-20,19,0.430579233938077,"October"
10,-20,20,0.353664037796457,"October"
10,-20,21,0.319851691022869,"October"
10,-20,22,0,"October"
10,-20,23,0,"October"
10,-20,24,0,"October"
10,-20,25,0,"October"
10,-20,26,0,"October"
10,-20,27,0,"October"
10,-20,28,0,"October"
10,-20,29,0,"October"
10,-20,30,0,"October"
10,-19,-15,1.21830887089454e-13,"October"
10,-19,-14,6.97628724126833e-13,"October"
10,-19,-13,4.02908080765137e-12,"October"
10,-19,-12,2.32651816721569e-11,"October"
10,-19,-11,1.33698661120104e-10,"October"
10,-19,-10,7.62537542516408e-10,"October"
10,-19,-9,4.30815878724378e-09,"October"
10,-19,-8,2.40796397589976e-08,"October"
10,-19,-7,1.33042228365097e-07,"October"
10,-19,-6,7.26562884874105e-07,"October"
10,-19,-5,3.92533092434453e-06,"October"
10,-19,-4,2.08183522554286e-05,"October"
10,-19,-3,0.000108702889956508,"October"
10,-19,-2,0.000558362594649078,"October"
10,-19,-1,0.00281271354540728,"October"
10,-19,0,0.0137185344384315,"October"
10,-19,1,0.0612680956809935,"October"
10,-19,2,0.206066081714462,"October"
10,-19,3,0.394717953510827,"October"
10,-19,4,0.417087437566002,"October"
10,-19,5,0.454480244337673,"October"
10,-19,6,0.442771931031292,"October"
10,-19,7,0.490999667291131,"October"
10,-19,8,0.495080431805047,"October"
10,-19,9,0.494051119920891,"October"
10,-19,10,0.475500768278795,"October"
10,-19,11,0.498991904908677,"October"
10,-19,12,0.532103875882346,"October"
10,-19,13,0.464115721498366,"October"
10,-19,14,0.472335065261169,"October"
10,-19,15,0.447343399062609,"October"
10,-19,16,0.433460806602095,"October"
10,-19,17,0.41635988796783,"October"
10,-19,18,0.444746447745461,"October"
10,-19,19,0.457901731317005,"October"
10,-19,20,0.364950864118286,"October"
10,-19,21,0.298360982417533,"October"
10,-19,22,0.0316755955490554,"October"
10,-19,23,0,"October"
10,-19,24,0,"October"
10,-19,25,0,"October"
10,-19,26,0,"October"
10,-19,27,0,"October"
10,-19,28,0,"October"
10,-19,29,0,"October"
10,-19,30,0,"October"
10,-18,-15,1.46840191266542e-13,"October"
10,-18,-14,8.03879794060461e-13,"October"
10,-18,-13,4.52804960427636e-12,"October"
10,-18,-12,2.57266650151379e-11,"October"
10,-18,-11,1.46131046705532e-10,"October"
10,-18,-10,8.2596845150558e-10,"October"
10,-18,-9,4.63257488290595e-09,"October"
10,-18,-8,2.57501787382707e-08,"October"
10,-18,-7,1.41688762576283e-07,"October"
10,-18,-6,7.72221985472921e-07,"October"
10,-18,-5,4.13824231693078e-06,"October"
10,-18,-4,2.18573137028198e-05,"October"
10,-18,-3,0.00011373269006759,"October"
10,-18,-2,0.000582343732478921,"October"
10,-18,-1,0.00292474096260913,"October"
10,-18,0,0.0142221410604156,"October"
10,-18,1,0.0632894186208618,"October"
10,-18,2,0.21184366803234,"October"
10,-18,3,0.404461508391666,"October"
10,-18,4,0.420321402454425,"October"
10,-18,5,0.465947906952071,"October"
10,-18,6,0.457626478524239,"October"
10,-18,7,0.472298602278246,"October"
10,-18,8,0.520327550257959,"October"
10,-18,9,0.507921501301942,"October"
10,-18,10,0.499983093791149,"October"
10,-18,11,0.506689744436932,"October"
10,-18,12,0.545859747063795,"October"
10,-18,13,0.533424464592585,"October"
10,-18,14,0.50291946876235,"October"
10,-18,15,0.482318466525314,"October"
10,-18,16,0.430688792178331,"October"
10,-18,17,0.454135563496871,"October"
10,-18,18,0.462544264794676,"October"
10,-18,19,0.478831480746173,"October"
10,-18,20,0.449071343573573,"October"
10,-18,21,0.303737732997817,"October"
10,-18,22,0.0963502379084479,"October"
10,-18,23,0,"October"
10,-18,24,0,"October"
10,-18,25,0,"October"
10,-18,26,0,"October"
10,-18,27,0,"October"
10,-18,28,0,"October"
10,-18,29,0,"October"
10,-18,30,0,"October"
10,-17,-15,1.94277135309395e-13,"October"
10,-17,-14,9.67488162757343e-13,"October"
10,-17,-13,5.20893110517046e-12,"October"
10,-17,-12,2.88594564966414e-11,"October"
10,-17,-11,1.61278352972474e-10,"October"
10,-17,-10,9.00984596403621e-10,"October"
10,-17,-9,5.01191498835686e-09,"October"
10,-17,-8,2.76784769822297e-08,"October"
10,-17,-7,1.51719169492921e-07,"October"
10,-17,-6,8.19535290075477e-07,"October"
10,-17,-5,4.36944675675696e-06,"October"
10,-17,-4,2.2980989298902e-05,"October"
10,-17,-3,0.000119127699069788,"October"
10,-17,-2,0.000607860206828631,"October"
10,-17,-1,0.00304305556085755,"October"
10,-17,0,0.0147501875516972,"October"
10,-17,1,0.0653924557962493,"October"
10,-17,2,0.217813786749045,"October"
10,-17,3,0.414352959915746,"October"
10,-17,4,0.431660251040904,"October"
10,-17,5,0.477751507324007,"October"
10,-17,6,0.47841832259812,"October"
10,-17,7,0.500057662946269,"October"
10,-17,8,0.523411344638128,"October"
10,-17,9,0.495464393210594,"October"
10,-17,10,0.51796992687112,"October"
10,-17,11,0.534820580016209,"October"
10,-17,12,0.558631677930194,"October"
10,-17,13,0.527313358092023,"October"
10,-17,14,0.465787756751291,"October"
10,-17,15,0.476361682574084,"October"
10,-17,16,0.454334232137529,"October"
10,-17,17,0.458070205929245,"October"
10,-17,18,0.489290978500639,"October"
10,-17,19,0.494511254320405,"October"
10,-17,20,0.461897235053204,"October"
10,-17,21,0.283763870643449,"October"
10,-17,22,0.129348047755322,"October"
10,-17,23,0,"October"
10,-17,24,0,"October"
10,-17,25,0,"October"
10,-17,26,0,"October"
10,-17,27,0,"October"
10,-17,28,0,"October"
10,-17,29,0,"October"
10,-17,30,0,"October"
10,-16,-15,3.16106529451762e-13,"October"
10,-16,-14,1.27845552770191e-12,"October"
10,-16,-13,6.25910268104266e-12,"October"
10,-16,-12,3.31369236611689e-11,"October"
10,-16,-11,1.80555340512996e-10,"October"
10,-16,-10,9.93264193679129e-10,"October"
10,-16,-9,5.47434729234086e-09,"October"
10,-16,-8,2.99617801109539e-08,"October"
10,-16,-7,1.62502989197909e-07,"October"
10,-16,-6,8.71935238695744e-07,"October"
10,-16,-5,4.62357567246749e-06,"October"
10,-16,-4,2.42029876002245e-05,"October"
10,-16,-3,0.000124935681513655,"October"
10,-16,-2,0.000635079304793918,"October"
10,-16,-1,0.00316820785335939,"October"
10,-16,0,0.0153042671707003,"October"
10,-16,1,0.0675804633480455,"October"
10,-16,2,0.223980373561018,"October"
10,-16,3,0.425201860115466,"October"
10,-16,4,0.443671666934496,"October"
10,-16,5,0.473239854569166,"October"
10,-16,6,0.497689010607831,"October"
10,-16,7,0.515472365556436,"October"
10,-16,8,0.503677803669273,"October"
10,-16,9,0.533647524238157,"October"
10,-16,10,0.530954673625753,"October"
10,-16,11,0.552429598827282,"October"
10,-16,12,0.538943978858496,"October"
10,-16,13,0.527309018528262,"October"
10,-16,14,0.467373654195085,"October"
10,-16,15,0.463254135874742,"October"
10,-16,16,0.475003061220797,"October"
10,-16,17,0.494285160164981,"October"
10,-16,18,0.509444359156666,"October"
10,-16,19,0.48259253055183,"October"
10,-16,20,0.401313821179314,"October"
10,-16,21,0.270793094575688,"October"
10,-16,22,0.194355323429559,"October"
10,-16,23,0,"October"
10,-16,24,0,"October"
10,-16,25,0,"October"
10,-16,26,0,"October"
10,-16,27,0,"October"
10,-16,28,0,"October"
10,-16,29,0,"October"
10,-16,30,0,"October"
10,-15,-15,7.41067287747357e-13,"October"
10,-15,-14,2.0758263500027e-12,"October"
10,-15,-13,8.25949938166661e-12,"October"
10,-15,-12,3.97696709738019e-11,"October"
10,-15,-11,2.07121312116893e-10,"October"
10,-15,-10,1.11277511305717e-09,"October"
10,-15,-9,6.02187616339571e-09,"October"
10,-15,-8,3.25450103244033e-08,"October"
10,-15,-7,1.74821243352473e-07,"October"
10,-15,-6,9.30929449308483e-07,"October"
10,-15,-5,4.90549914768341e-06,"October"
10,-15,-4,2.55406040667908e-05,"October"
10,-15,-3,0.000131218531758836,"October"
10,-15,-2,0.000664215352309947,"October"
10,-15,-1,0.0033008982674645,"October"
10,-15,0,0.0158864128856195,"October"
10,-15,1,0.0698577397315201,"October"
10,-15,2,0.230348969511226,"October"
10,-15,3,0.435683199279944,"October"
10,-15,4,0.455620257519271,"October"
10,-15,5,0.500906403527734,"October"
10,-15,6,0.515868587586904,"October"
10,-15,7,0.532241618419988,"October"
10,-15,8,0.529481499314908,"October"
10,-15,9,0.525881305137904,"October"
10,-15,10,0.545059877088449,"October"
10,-15,11,0.551999330269794,"October"
10,-15,12,0.531341304962085,"October"
10,-15,13,0.53525367536542,"October"
10,-15,14,0.51942827487209,"October"
10,-15,15,0.487910902404423,"October"
10,-15,16,0.52097726763071,"October"
10,-15,17,0.520129791101141,"October"
10,-15,18,0.524532967374864,"October"
10,-15,19,0.47210647275053,"October"
10,-15,20,0.396379801253679,"October"
10,-15,21,0.31026265099549,"October"
10,-15,22,0.259842741277503,"October"
10,-15,23,0,"October"
10,-15,24,0,"October"
10,-15,25,0,"October"
10,-15,26,0,"October"
10,-15,27,0,"October"
10,-15,28,0,"October"
10,-15,29,0,"October"
10,-15,30,0,"October"
10,-14,-14,4.8318827791989e-12,"October"
10,-14,-13,1.33819656178881e-11,"October"
10,-14,-12,5.24113230790593e-11,"October"
10,-14,-11,2.48466473287067e-10,"October"
10,-14,-10,1.27304043022245e-09,"October"
10,-14,-9,6.71336211425554e-09,"October"
10,-14,-8,3.56598670872586e-08,"October"
10,-14,-7,1.89233902401675e-07,"October"
10,-14,-6,9.98415202221365e-07,"October"
10,-14,-5,5.22184635293269e-06,"October"
10,-14,-4,2.70174034856494e-05,"October"
10,-14,-3,0.00013805911107817,"October"
10,-14,-2,0.000695551707035469,"October"
10,-14,-1,0.00344204874250876,"October"
10,-14,0,0.0164993244690266,"October"
10,-14,1,0.0722302553467534,"October"
10,-14,2,0.236927793848385,"October"
10,-14,3,0.446318827105012,"October"
10,-14,4,0.469260007810728,"October"
10,-14,5,0.49514565401812,"October"
10,-14,6,0.533490457492816,"October"
10,-14,7,0.527227733364981,"October"
10,-14,8,0.539020299399167,"October"
10,-14,9,0.550227123177248,"October"
10,-14,10,0.575643676342196,"October"
10,-14,11,0.58082680627808,"October"
10,-14,12,0.559064288618093,"October"
10,-14,13,0.553083828426769,"October"
10,-14,14,0.511456889375229,"October"
10,-14,15,0.526751122126612,"October"
10,-14,16,0.525372441383295,"October"
10,-14,17,0.539397714529857,"October"
10,-14,18,0.514855485853359,"October"
10,-14,19,0.449255561062291,"October"
10,-14,20,0.389584299303091,"October"
10,-14,21,0.39613600792224,"October"
10,-14,22,0.294883494734631,"October"
10,-14,23,0,"October"
10,-14,24,0,"October"
10,-14,25,0,"October"
10,-14,26,0,"October"
10,-14,27,0,"October"
10,-14,28,0,"October"
10,-14,29,0,"October"
10,-14,30,0,"October"
10,-13,-13,3.09009235629033e-11,"October"
10,-13,-12,8.46451192496424e-11,"October"
10,-13,-11,3.26758018478982e-10,"October"
10,-13,-10,1.52072220817264e-09,"October"
10,-13,-9,7.65004858919686e-09,"October"
10,-13,-8,3.95953987329556e-08,"October"
10,-13,-7,2.06641365021716e-07,"October"
10,-13,-6,1.07726740812011e-06,"October"
10,-13,-5,5.5823344649411e-06,"October"
10,-13,-4,2.86668274275236e-05,"October"
10,-13,-3,0.000145572206979661,"October"
10,-13,-2,0.000729475234777352,"October"
10,-13,-1,0.00359291257129707,"October"
10,-13,0,0.0171467117316959,"October"
10,-13,1,0.0747065903763385,"October"
10,-13,2,0.243729297020558,"October"
10,-13,3,0.457303982781245,"October"
10,-13,4,0.48341265671694,"October"
10,-13,5,0.498439219688736,"October"
10,-13,6,0.548904313325378,"October"
10,-13,7,0.537731071168865,"October"
10,-13,8,0.528208257690011,"October"
10,-13,9,0.570596289402527,"October"
10,-13,10,0.576865605529557,"October"
10,-13,11,0.558255312021927,"October"
10,-13,12,0.565793542978869,"October"
10,-13,13,0.54185449244601,"October"
10,-13,14,0.525085239631159,"October"
10,-13,15,0.544583730988253,"October"
10,-13,16,0.550072040651055,"October"
10,-13,17,0.55392206261746,"October"
10,-13,18,0.484088104383372,"October"
10,-13,19,0.426971901950273,"October"
10,-13,20,0.356787781084916,"October"
10,-13,21,0.358681102088186,"October"
10,-13,22,0.281060683799568,"October"
10,-13,23,0,"October"
10,-13,24,0,"October"
10,-13,25,0,"October"
10,-13,26,0,"October"
10,-13,27,0,"October"
10,-13,28,0,"October"
10,-13,29,0,"October"
10,-13,30,0,"October"
10,-12,-12,1.93676667672958e-10,"October"
10,-12,-11,5.24872284791678e-10,"October"
10,-12,-10,1.99156016713139e-09,"October"
10,-12,-9,9.10144786389792e-09,"October"
10,-12,-8,4.49679728575542e-08,"October"
10,-12,-7,2.28663529945865e-07,"October"
10,-12,-6,1.17227746290921e-06,"October"
10,-12,-5,6.00212181122565e-06,"October"
10,-12,-4,3.05385984365601e-05,"October"
10,-12,-3,0.000153923079085588,"October"
10,-12,-2,0.000766532147429313,"October"
10,-12,-1,0.00375524649958657,"October"
10,-12,0,0.0178338187390404,"October"
10,-12,1,0.077299335033395,"October"
10,-12,2,0.250772743655374,"October"
10,-12,3,0.468179204182894,"October"
10,-12,4,0.498015647316895,"October"
10,-12,5,0.506751575503346,"October"
10,-12,6,0.563239370493912,"October"
10,-12,7,0.54969148125825,"October"
10,-12,8,0.575038965414593,"October"
10,-12,9,0.580892231809659,"October"
10,-12,10,0.570552336738307,"October"
10,-12,11,0.584716231863786,"October"
10,-12,12,0.556889080608934,"October"
10,-12,13,0.552951590772868,"October"
10,-12,14,0.562109191179926,"October"
10,-12,15,0.555532013561063,"October"
10,-12,16,0.568421796694736,"October"
10,-12,17,0.529725822611762,"October"
10,-12,18,0.478971200809963,"October"
10,-12,19,0.428415402894872,"October"
10,-12,20,0.398761387831329,"October"
10,-12,21,0.340756498841714,"October"
10,-12,22,0.247368590983493,"October"
10,-12,23,0,"October"
10,-12,24,0,"October"
10,-12,25,0,"October"
10,-12,26,0,"October"
10,-12,27,0,"October"
10,-12,28,0,"October"
10,-12,29,0,"October"
10,-12,30,0,"October"
10,-11,-11,1.18963471935187e-09,"October"
10,-11,-10,3.18407636588505e-09,"October"
10,-11,-9,1.18786610200602e-08,"October"
10,-11,-8,5.33193828836234e-08,"October"
10,-11,-7,2.58753253604295e-07,"October"
10,-11,-6,1.29236552266393e-06,"October"
10,-11,-5,6.50679764158507e-06,"October"
10,-11,-4,3.27111465985335e-05,"October"
10,-11,-3,0.000163360789840999,"October"
10,-11,-2,0.000807522571045932,"October"
10,-11,-1,0.00393158907661031,"October"
10,-11,0,0.0185682436614736,"October"
10,-11,1,0.0800274991750788,"October"
10,-11,2,0.258102220674785,"October"
10,-11,3,0.478792398001262,"October"
10,-11,4,0.513901902185124,"October"
10,-11,5,0.535417124458516,"October"
10,-11,6,0.575486974670563,"October"
10,-11,7,0.557887020699178,"October"
10,-11,8,0.574139769281548,"October"
10,-11,9,0.588689901668434,"October"
10,-11,10,0.58253911721864,"October"
10,-11,11,0.569226984332678,"October"
10,-11,12,0.563259812864059,"October"
10,-11,13,0.570280385520667,"October"
10,-11,14,0.563470532671207,"October"
10,-11,15,0.578955402282156,"October"
10,-11,16,0.565080314226449,"October"
10,-11,17,0.524141652583651,"October"
10,-11,18,0.488955695658819,"October"
10,-11,19,0.423789588014465,"October"
10,-11,20,0.398319480899515,"October"
10,-11,21,0.335525261901365,"October"
10,-11,22,0.283953123398755,"October"
10,-11,23,0,"October"
10,-11,24,0,"October"
10,-11,25,0,"October"
10,-11,26,0,"October"
10,-11,27,0,"October"
10,-11,28,0,"October"
10,-11,29,0,"October"
10,-11,30,0,"October"
10,-10,-10,7.1529479990829e-09,"October"
10,-10,-9,1.8904281792052e-08,"October"
10,-10,-8,6.93414324341387e-08,"October"
10,-10,-7,3.05666874840368e-07,"October"
10,-10,-6,1.45666689314488e-06,"October"
10,-10,-5,7.14441146162443e-06,"October"
10,-10,-4,3.53182264147988e-05,"October"
10,-10,-3,0.000174283017573986,"October"
10,-10,-2,0.00085367289717021,"October"
10,-10,-1,0.00412573443716467,"October"
10,-10,0,0.0193614433772063,"October"
10,-10,1,0.0829274103856252,"October"
10,-10,2,0.265877732906569,"October"
10,-10,3,0.490142778628596,"October"
10,-10,4,0.529702527802738,"October"
10,-10,5,0.523206353348468,"October"
10,-10,6,0.590987726806942,"October"
10,-10,7,0.563570499864433,"October"
10,-10,8,0.602548138134862,"October"
10,-10,9,0.622822893357971,"October"
10,-10,10,0.602420740053026,"October"
10,-10,11,0.583680825444442,"October"
10,-10,12,0.58367138799236,"October"
10,-10,13,0.581717129827112,"October"
10,-10,14,0.561194279291288,"October"
10,-10,15,0.581211600518311,"October"
10,-10,16,0.529705995202912,"October"
10,-10,17,0.509520419598622,"October"
10,-10,18,0.487435457508994,"October"
10,-10,19,0.427010775784102,"October"
10,-10,20,0.405130036722501,"October"
10,-10,21,0.375597765149101,"October"
10,-10,22,0.304460132668518,"October"
10,-10,23,0.0323063847669354,"October"
10,-10,24,0,"October"
10,-10,25,0,"October"
10,-10,26,0,"October"
10,-10,27,0,"October"
10,-10,28,0,"October"
10,-10,29,0,"October"
10,-10,30,0,"October"
10,-9,-9,4.20859278810597e-08,"October"
10,-9,-8,1.09812764759235e-07,"October"
10,-9,-7,3.95965442611047e-07,"October"
10,-9,-6,1.71379291254362e-06,"October"
10,-9,-5,8.01865970995318e-06,"October"
10,-9,-4,3.86135679273358e-05,"October"
10,-9,-3,0.00018737746618575,"October"
10,-9,-2,0.000906997218263115,"October"
10,-9,-1,0.00434368197808089,"October"
10,-9,0,0.0202337138665372,"October"
10,-9,1,0.0860846908324049,"October"
10,-9,2,0.274378334943816,"October"
10,-9,3,0.502176409661611,"October"
10,-9,4,0.543904716156305,"October"
10,-9,5,0.546290760243942,"October"
10,-9,6,0.614913383447252,"October"
10,-9,7,0.591264019244925,"October"
10,-9,8,0.623908058377614,"October"
10,-9,9,0.623529192074017,"October"
10,-9,10,0.607398653371359,"October"
10,-9,11,0.597405705935149,"October"
10,-9,12,0.615381637200788,"October"
10,-9,13,0.618272035311935,"October"
10,-9,14,0.595207105398544,"October"
10,-9,15,0.559196473377058,"October"
10,-9,16,0.555363190691282,"October"
10,-9,17,0.510305301536897,"October"
10,-9,18,0.463414410664236,"October"
10,-9,19,0.435745186362811,"October"
10,-9,20,0.428651187784263,"October"
10,-9,21,0.415214647282389,"October"
10,-9,22,0.407998983494081,"October"
10,-9,23,0.0647176220804561,"October"
10,-9,24,0,"October"
10,-9,25,0,"October"
10,-9,26,0,"October"
10,-9,27,0,"October"
10,-9,28,0,"October"
10,-9,29,0,"October"
10,-9,30,0,"October"
10,-8,-8,2.42105941186902e-07,"October"
10,-8,-7,6.236903170379e-07,"October"
10,-8,-6,2.21086112118237e-06,"October"
10,-8,-5,9.39397883174485e-06,"October"
10,-8,-4,4.31484046578662e-05,"October"
10,-8,-3,0.00020397091676856,"October"
10,-8,-2,0.000971192560628969,"October"
10,-8,-1,0.00459611095092847,"October"
10,-8,0,0.0212230609671031,"October"
10,-8,1,0.0896221294993298,"October"
10,-8,2,0.28292438544707,"October"
10,-8,3,0.514063863513514,"October"
10,-8,4,0.556868284642769,"October"
10,-8,5,0.56011419823942,"October"
10,-8,6,0.600187048265197,"October"
10,-8,7,0.587131158497519,"October"
10,-8,8,0.636368336817105,"October"
10,-8,9,0.602229448621284,"October"
10,-8,10,0.602122946679038,"October"
10,-8,11,0.617668292237911,"October"
10,-8,12,0.639386495337659,"October"
10,-8,13,0.624575448929664,"October"
10,-8,14,0.586762792315008,"October"
10,-8,15,0.581407785760882,"October"
10,-8,16,0.549762124289951,"October"
10,-8,17,0.530699024815261,"October"
10,-8,18,0.477527847823728,"October"
10,-8,19,0.468007722789352,"October"
10,-8,20,0.478672623635995,"October"
10,-8,21,0.434635872044814,"October"
10,-8,22,0.401060428882207,"October"
10,-8,23,0.0970310158595873,"October"
10,-8,24,0,"October"
10,-8,25,0,"October"
10,-8,26,0,"October"
10,-8,27,0,"October"
10,-8,28,0,"October"
10,-8,29,0,"October"
10,-8,30,0,"October"
10,-7,-7,1.36175516794908e-06,"October"
10,-7,-6,3.46307516100823e-06,"October"
10,-7,-5,1.20651785999325e-05,"October"
10,-7,-4,5.03322294426879e-05,"October"
10,-7,-3,0.000226991218963694,"October"
10,-7,-2,0.00105332156371295,"October"
10,-7,-1,0.00490225469454701,"October"
10,-7,0,0.0223834687537475,"October"
10,-7,1,0.0935969635531105,"October"
10,-7,2,0.292761558216677,"October"
10,-7,3,0.526324586515123,"October"
10,-7,4,0.568995268163966,"October"
10,-7,5,0.585713227151399,"October"
10,-7,6,0.623173294476877,"October"
10,-7,7,0.617008028934992,"October"
10,-7,8,0.661378182036636,"October"
10,-7,9,0.622917673372272,"October"
10,-7,10,0.642356170380222,"October"
10,-7,11,0.654745439323192,"October"
10,-7,12,0.639286034433578,"October"
10,-7,13,0.616345049501277,"October"
10,-7,14,0.581715297295237,"October"
10,-7,15,0.594274558286476,"October"
10,-7,16,0.552660484322856,"October"
10,-7,17,0.531064595604543,"October"
10,-7,18,0.513318212692882,"October"
10,-7,19,0.504793057329047,"October"
10,-7,20,0.489338226592522,"October"
10,-7,21,0.435823464471115,"October"
10,-7,22,0.448807951082109,"October"
10,-7,23,0.127399579146741,"October"
10,-7,24,0,"October"
10,-7,25,0,"October"
10,-7,26,0,"October"
10,-7,27,0,"October"
10,-7,28,0,"October"
10,-7,29,0,"October"
10,-7,30,0,"October"
10,-6,-6,7.48245387201568e-06,"October"
10,-6,-5,1.87897280176599e-05,"October"
10,-6,-4,6.43726457093462e-05,"October"
10,-6,-3,0.000263767820679017,"October"
10,-6,-2,0.00116795820432276,"October"
10,-6,-1,0.00529571131999791,"October"
10,-6,0,0.0237813492644138,"October"
10,-6,1,0.0980787424788731,"October"
10,-6,2,0.303307267690517,"October"
10,-6,3,0.537517876632767,"October"
10,-6,4,0.577413389859296,"October"
10,-6,5,0.603525601838327,"October"
10,-6,6,0.615656780607454,"October"
10,-6,7,0.641920765396107,"October"
10,-6,8,0.636549577696057,"October"
10,-6,9,0.639205687397474,"October"
10,-6,10,0.652252409722763,"October"
10,-6,11,0.673941788166999,"October"
10,-6,12,0.627787241844533,"October"
10,-6,13,0.614031217849665,"October"
10,-6,14,0.586941570975393,"October"
10,-6,15,0.581340437035204,"October"
10,-6,16,0.58133744442324,"October"
10,-6,17,0.56387475451081,"October"
10,-6,18,0.535953964997419,"October"
10,-6,19,0.519200048234556,"October"
10,-6,20,0.469553134234587,"October"
10,-6,21,0.407691570237472,"October"
10,-6,22,0.485911002193111,"October"
10,-6,23,0.12836816860363,"October"
10,-6,24,0,"October"
10,-6,25,0,"October"
10,-6,26,0,"October"
10,-6,27,0,"October"
10,-6,28,0,"October"
10,-6,29,0,"October"
10,-6,30,0,"October"
10,-5,-5,4.01687485410733e-05,"October"
10,-5,-4,9.96479927208625e-05,"October"
10,-5,-3,0.000335863141056053,"October"
10,-5,-2,0.00135138276217182,"October"
10,-5,-1,0.00584516568066878,"October"
10,-5,0,0.025548751258856,"October"
10,-5,1,0.103245875047605,"October"
10,-5,2,0.314854000553141,"October"
10,-5,3,0.546452185873714,"October"
10,-5,4,0.579598021583677,"October"
10,-5,5,0.631968515605966,"October"
10,-5,6,0.599004684432296,"October"
10,-5,7,0.654094874705312,"October"
10,-5,8,0.6552440478543,"October"
10,-5,9,0.640619827688309,"October"
10,-5,10,0.683348227023068,"October"
10,-5,11,0.660144481565189,"October"
10,-5,12,0.625741960479327,"October"
10,-5,13,0.611841195907557,"October"
10,-5,14,0.59528871614143,"October"
10,-5,15,0.584393952576747,"October"
10,-5,16,0.596820004063201,"October"
10,-5,17,0.582254526746858,"October"
10,-5,18,0.548311015095856,"October"
10,-5,19,0.477714899791134,"October"
10,-5,20,0.438060894576247,"October"
10,-5,21,0.390582869749373,"October"
10,-5,22,0.460816129202929,"October"
10,-5,23,0.161384200411516,"October"
10,-5,24,0,"October"
10,-5,25,0,"October"
10,-5,26,0,"October"
10,-5,27,0,"October"
10,-5,28,0,"October"
10,-5,29,0,"October"
10,-5,30,0,"October"
10,-4,-4,0.000210688648809307,"October"
10,-4,-3,0.00051646090716878,"October"
10,-4,-2,0.00171165022250945,"October"
10,-4,-1,0.00672778703319719,"October"
10,-4,0,0.0280078475095075,"October"
10,-4,1,0.109919222664571,"October"
10,-4,2,0.328113315350912,"October"
10,-4,3,0.55421961129252,"October"
10,-4,4,0.600822974140655,"October"
10,-4,5,0.626980018456896,"October"
10,-4,6,0.626589190545857,"October"
10,-4,7,0.671197342560116,"October"
10,-4,8,0.654374775435482,"October"
10,-4,9,0.675193986016569,"October"
10,-4,10,0.692808460472805,"October"
10,-4,11,0.671674602440407,"October"
10,-4,12,0.63598884371812,"October"
10,-4,13,0.617399749640023,"October"
10,-4,14,0.633945486603857,"October"
10,-4,15,0.6293235869194,"October"
10,-4,16,0.616823867834943,"October"
10,-4,17,0.582806209008049,"October"
10,-4,18,0.513092076187046,"October"
10,-4,19,0.467556637126064,"October"
10,-4,20,0.426863060314138,"October"
10,-4,21,0.396166081011297,"October"
10,-4,22,0.371542526668201,"October"
10,-4,23,0.162089539385996,"October"
10,-4,24,0,"October"
10,-4,25,0,"October"
10,-4,26,0,"October"
10,-4,27,0,"October"
10,-4,28,0,"October"
10,-4,29,0,"October"
10,-4,30,0,"October"
10,-3,-3,0.00107945512526319,"October"
10,-3,-2,0.00261242198654027,"October"
10,-3,-1,0.00846872639173091,"October"
10,-3,0,0.0319792957493206,"October"
10,-3,1,0.119150684060884,"October"
10,-3,2,0.344276495359944,"October"
10,-3,3,0.559597981639661,"October"
10,-3,4,0.604438040953414,"October"
10,-3,5,0.63952579341761,"October"
10,-3,6,0.65687484114766,"October"
10,-3,7,0.670034839020496,"October"
10,-3,8,0.654452673848469,"October"
10,-3,9,0.703804059350141,"October"
10,-3,10,0.663046989774146,"October"
10,-3,11,0.666998343257715,"October"
10,-3,12,0.659548907130187,"October"
10,-3,13,0.669603491529828,"October"
10,-3,14,0.669743980384645,"October"
10,-3,15,0.620795636791996,"October"
10,-3,16,0.562327483992259,"October"
10,-3,17,0.54786858452752,"October"
10,-3,18,0.518199182816739,"October"
10,-3,19,0.470031147171782,"October"
10,-3,20,0.438380901253715,"October"
