"Month","Tmin","Tmax","CP","Month_names"
10,-20,-15,1.05163801416494e-13,"October"
10,-20,-14,6.17598020798172e-13,"October"
10,-20,-13,3.6247262974733e-12,"October"
10,-20,-12,2.11742354879753e-11,"October"
10,-20,-11,1.22777900048592e-10,"October"
10,-20,-10,7.05361860697054e-10,"October"
10,-20,-9,4.00953343504499e-09,"October"
10,-20,-8,2.25268410026439e-08,"October"
10,-20,-7,1.24986685931408e-07,"October"
10,-20,-6,6.84504616056144e-07,"October"
10,-20,-5,3.70139445005861e-06,"October"
10,-20,-4,1.97843736762844e-05,"October"
10,-20,-3,0.000103668809235571,"October"
10,-20,-2,0.00053412220050745,"October"
10,-20,-1,0.00269838705183283,"October"
10,-20,0,0.0132000210254241,"October"
10,-20,1,0.0591717717467436,"October"
10,-20,2,0.200084327719218,"October"
10,-20,3,0.384813725732375,"October"
10,-20,4,0.4071801797396,"October"
10,-20,5,0.442685076936717,"October"
10,-20,6,0.440068095309114,"October"
10,-20,7,0.481919230969002,"October"
10,-20,8,0.503897904810282,"October"
10,-20,9,0.492457135684196,"October"
10,-20,10,0.48612256750385,"October"
10,-20,11,0.502491663783986,"October"
10,-20,12,0.514872208672482,"October"
10,-20,13,0.534030696370947,"October"
10,-20,14,0.488859638871024,"October"
10,-20,15,0.463668041874697,"October"
10,-20,16,0.444552063206755,"October"
10,-20,17,0.425244722250599,"October"
10,-20,18,0.412860088816742,"October"
10,-20,19,0.423084541453307,"October"
10,-20,20,0.350414027336208,"October"
10,-20,21,0.318273902095529,"October"
10,-20,22,0.0322658513919183,"October"
10,-20,23,0,"October"
10,-20,24,0,"October"
10,-20,25,0,"October"
10,-20,26,0,"October"
10,-20,27,0,"October"
10,-20,28,0,"October"
10,-20,29,0,"October"
10,-20,30,0,"October"
10,-19,-15,1.21424359961754e-13,"October"
10,-19,-14,6.95242948117668e-13,"October"
10,-19,-13,4.01517441574136e-12,"October"
10,-19,-12,2.31846995738005e-11,"October"
10,-19,-11,1.33236817905627e-10,"October"
10,-19,-10,7.59913533766784e-10,"October"
10,-19,-9,4.2934184682423e-09,"October"
10,-19,-8,2.39978630381186e-08,"October"
10,-19,-7,1.325946816393e-07,"October"
10,-19,-6,7.24149992767139e-07,"October"
10,-19,-5,3.91252769188913e-06,"October"
10,-19,-4,2.07515896175497e-05,"October"
10,-19,-3,0.000108361249148073,"October"
10,-19,-2,0.000556649605850247,"October"
10,-19,-1,0.00280434236425812,"October"
10,-19,0,0.0136795450308743,"October"
10,-19,1,0.0611110404348316,"October"
10,-19,2,0.2056689771659,"October"
10,-19,3,0.394228006997734,"October"
10,-19,4,0.413372619244539,"October"
10,-19,5,0.453820694985506,"October"
10,-19,6,0.448909950209327,"October"
10,-19,7,0.490047787865517,"October"
10,-19,8,0.494351843266154,"October"
10,-19,9,0.497829824772262,"October"
10,-19,10,0.50609157199929,"October"
10,-19,11,0.500699159976302,"October"
10,-19,12,0.530455011523911,"October"
10,-19,13,0.463278729437266,"October"
10,-19,14,0.49531861711219,"October"
10,-19,15,0.484547186541406,"October"
10,-19,16,0.431271421405101,"October"
10,-19,17,0.410954770721874,"October"
10,-19,18,0.451853205763957,"October"
10,-19,19,0.452370523401393,"October"
10,-19,20,0.385881575375869,"October"
10,-19,21,0.297295448069886,"October"
10,-19,22,0.0316723994343917,"October"
10,-19,23,0,"October"
10,-19,24,0,"October"
10,-19,25,0,"October"
10,-19,26,0,"October"
10,-19,27,0,"October"
10,-19,28,0,"October"
10,-19,29,0,"October"
10,-19,30,0,"October"
10,-18,-15,1.46382918519588e-13,"October"
10,-18,-14,8.01212572000082e-13,"October"
10,-18,-13,4.51266025771726e-12,"October"
10,-18,-12,2.56384985228788e-11,"October"
10,-18,-11,1.45629728804087e-10,"October"
10,-18,-10,8.23141853735472e-10,"October"
10,-18,-9,4.61681723781979e-09,"October"
10,-18,-8,2.56632771917503e-08,"October"
10,-18,-7,1.41215902831962e-07,"October"
10,-18,-6,7.69685467906813e-07,"October"
10,-18,-5,4.12484812313844e-06,"October"
10,-18,-4,2.17877923593689e-05,"October"
10,-18,-3,0.000113378358770355,"October"
10,-18,-2,0.000580573628411324,"October"
10,-18,-1,0.0029161210909393,"October"
10,-18,0,0.0141821462160899,"October"
10,-18,1,0.0631292253676325,"October"
10,-18,2,0.211442867102906,"October"
10,-18,3,0.40397846755916,"October"
10,-18,4,0.419738210228565,"October"
10,-18,5,0.465294649379887,"October"
10,-18,6,0.455547229851673,"October"
10,-18,7,0.492748630032387,"October"
10,-18,8,0.519884214823573,"October"
10,-18,9,0.512014673644002,"October"
10,-18,10,0.496378883857216,"October"
10,-18,11,0.50063876632464,"October"
10,-18,12,0.544587227448454,"October"
10,-18,13,0.491277316928493,"October"
10,-18,14,0.506427920108184,"October"
10,-18,15,0.46341797356558,"October"
10,-18,16,0.460150402468406,"October"
10,-18,17,0.446704779400552,"October"
10,-18,18,0.455796303407464,"October"
10,-18,19,0.475143347791693,"October"
10,-18,20,0.447694593593074,"October"
10,-18,21,0.303257475782577,"October"
10,-18,22,0.0963363974659417,"October"
10,-18,23,0,"October"
10,-18,24,0,"October"
10,-18,25,0,"October"
10,-18,26,0,"October"
10,-18,27,0,"October"
10,-18,28,0,"October"
10,-18,29,0,"October"
10,-18,30,0,"October"
10,-17,-15,1.93773192996676e-13,"October"
10,-17,-14,9.644956248217e-13,"October"
10,-17,-13,5.19176201459516e-12,"October"
10,-17,-12,2.87620778715655e-11,"October"
10,-17,-11,1.60730213444728e-10,"October"
10,-17,-10,8.97923304845061e-10,"October"
10,-17,-9,4.99496970969451e-09,"October"
10,-17,-8,2.75857291523944e-08,"October"
10,-17,-7,1.51217700652654e-07,"October"
10,-17,-6,8.16860903904766e-07,"October"
10,-17,-5,4.35540235052643e-06,"October"
10,-17,-4,2.29084436748627e-05,"October"
10,-17,-3,0.000118759546934952,"October"
10,-17,-2,0.000606028350992594,"October"
10,-17,-1,0.0030341685674065,"October"
10,-17,0,0.0147091191666484,"October"
10,-17,1,0.0652289285230837,"October"
10,-17,2,0.217408991451789,"October"
10,-17,3,0.413953504782987,"October"
10,-17,4,0.431386932094231,"October"
10,-17,5,0.477121629862569,"October"
10,-17,6,0.476580170733229,"October"
10,-17,7,0.490564506754282,"October"
10,-17,8,0.5081087662328,"October"
10,-17,9,0.519901688177395,"October"
10,-17,10,0.514630063574312,"October"
10,-17,11,0.532571994211329,"October"
10,-17,12,0.557641049626827,"October"
10,-17,13,0.511228048096667,"October"
10,-17,14,0.460682979886389,"October"
10,-17,15,0.455500600025491,"October"
10,-17,16,0.432058999015229,"October"
10,-17,17,0.465000367076991,"October"
10,-17,18,0.484541763534001,"October"
10,-17,19,0.492251060384035,"October"
10,-17,20,0.46078765787053,"October"
10,-17,21,0.282959005070067,"October"
10,-17,22,0.161784476314168,"October"
10,-17,23,0,"October"
10,-17,24,0,"October"
10,-17,25,0,"October"
10,-17,26,0,"October"
10,-17,27,0,"October"
10,-17,28,0,"October"
10,-17,29,0,"October"
10,-17,30,0,"October"
10,-16,-15,3.1562816096044e-13,"October"
10,-16,-14,1.27516866759149e-12,"October"
10,-16,-13,6.23988983300167e-12,"October"
10,-16,-12,3.30285277987321e-11,"October"
10,-16,-11,1.79951067170126e-10,"October"
10,-16,-10,9.89921679733585e-10,"October"
10,-16,-9,5.45602114555816e-09,"October"
10,-16,-8,2.98622900930383e-08,"October"
10,-16,-7,1.61968930934371e-07,"October"
10,-16,-6,8.69106175464046e-07,"October"
10,-16,-5,4.60880678061828e-06,"October"
10,-16,-4,2.4127098275895e-05,"October"
10,-16,-3,0.00012455237714282,"October"
10,-16,-2,0.00063318026606828,"October"
10,-16,-1,0.00315903219841647,"October"
10,-16,0,0.0152620455035651,"October"
10,-16,1,0.0674133687785207,"October"
10,-16,2,0.223571206222934,"October"
10,-16,3,0.424723216665601,"October"
10,-16,4,0.442512382582555,"October"
10,-16,5,0.472660048644329,"October"
10,-16,6,0.496120907643255,"October"
10,-16,7,0.514263655642698,"October"
10,-16,8,0.504501729217098,"October"
10,-16,9,0.516041207397837,"October"
10,-16,10,0.526295847808706,"October"
10,-16,11,0.550689726658451,"October"
10,-16,12,0.541382802263542,"October"
10,-16,13,0.512222460660094,"October"
10,-16,14,0.466715763138825,"October"
10,-16,15,0.465841819040709,"October"
10,-16,16,0.478975375370743,"October"
10,-16,17,0.488392498663116,"October"
10,-16,18,0.506400678133006,"October"
10,-16,19,0.477570356336933,"October"
10,-16,20,0.396947859192657,"October"
10,-16,21,0.267241318421452,"October"
10,-16,22,0.226686713092738,"October"
10,-16,23,0,"October"
10,-16,24,0,"October"
10,-16,25,0,"October"
10,-16,26,0,"October"
10,-16,27,0,"October"
10,-16,28,0,"October"
10,-16,29,0,"October"
10,-16,30,0,"October"
10,-15,-15,7.41067287747357e-13,"October"
10,-15,-14,2.07272245647172e-12,"October"
10,-15,-13,8.23846986395875e-12,"October"
10,-15,-12,3.96486285972981e-11,"October"
10,-15,-11,2.06449952941704e-10,"October"
10,-15,-10,1.10909932664976e-09,"October"
10,-15,-9,6.00192421059714e-09,"October"
10,-15,-8,3.24376645207168e-08,"October"
10,-15,-7,1.74249774922364e-07,"October"
10,-15,-6,9.27924770211394e-07,"October"
10,-15,-5,4.88991527157554e-06,"October"
10,-15,-4,2.54609894918176e-05,"October"
10,-15,-3,0.000130818497587838,"October"
10,-15,-2,0.000662242727604541,"October"
10,-15,-1,0.00329140863054021,"October"
10,-15,0,0.0158429441487242,"October"
10,-15,1,0.0696868002536951,"October"
10,-15,2,0.229934961381962,"October"
10,-15,3,0.435209681291823,"October"
10,-15,4,0.454873959541869,"October"
10,-15,5,0.500307776025151,"October"
10,-15,6,0.51444167172425,"October"
10,-15,7,0.530097126404992,"October"
10,-15,8,0.513431567432141,"October"
10,-15,9,0.522552186770694,"October"
10,-15,10,0.543543375448075,"October"
10,-15,11,0.550789274211985,"October"
10,-15,12,0.539120204309456,"October"
10,-15,13,0.530651403441601,"October"
10,-15,14,0.516189649993704,"October"
10,-15,15,0.485593780878028,"October"
10,-15,16,0.509049497952489,"October"
10,-15,17,0.516163024268577,"October"
10,-15,18,0.522720830258953,"October"
10,-15,19,0.47074915760295,"October"
10,-15,20,0.416056928059325,"October"
10,-15,21,0.337653553440422,"October"
10,-15,22,0.259714251639354,"October"
10,-15,23,0,"October"
10,-15,24,0,"October"
10,-15,25,0,"October"
10,-15,26,0,"October"
10,-15,27,0,"October"
10,-15,28,0,"October"
10,-15,29,0,"October"
10,-15,30,0,"October"
10,-14,-14,4.8318827791989e-12,"October"
10,-14,-13,1.3362201763832e-11,"October"
10,-14,-12,5.22793388314585e-11,"October"
10,-14,-11,2.47719589001664e-10,"October"
10,-14,-10,1.26897029473192e-09,"October"
10,-14,-9,6.6914720785109e-09,"October"
10,-14,-8,3.55432880678821e-08,"October"
10,-14,-7,1.88619117503612e-07,"October"
10,-14,-6,9.95209060326103e-07,"October"
10,-14,-5,5.20533763259912e-06,"October"
10,-14,-4,2.69336054581343e-05,"October"
10,-14,-3,0.000137640465858871,"October"
10,-14,-2,0.000693497901748602,"October"
10,-14,-1,0.00343221519856244,"October"
10,-14,0,0.0164544979210887,"October"
10,-14,1,0.0720551407986276,"October"
10,-14,2,0.236508373297112,"October"
10,-14,3,0.445962406563919,"October"
10,-14,4,0.468511107787486,"October"
10,-14,5,0.49461390071785,"October"
10,-14,6,0.532262867931368,"October"
10,-14,7,0.525535510414658,"October"
10,-14,8,0.526140175154167,"October"
10,-14,9,0.548002620753333,"October"
10,-14,10,0.573935884016559,"October"
10,-14,11,0.579751352359754,"October"
10,-14,12,0.540636052201559,"October"
10,-14,13,0.551111285150613,"October"
10,-14,14,0.529925870156932,"October"
10,-14,15,0.514571179919838,"October"
10,-14,16,0.520394842238209,"October"
10,-14,17,0.536940736879898,"October"
10,-14,18,0.507619540987608,"October"
10,-14,19,0.441656673303539,"October"
10,-14,20,0.369359470585277,"October"
10,-14,21,0.317862580246709,"October"
10,-14,22,0.294951808553906,"October"
10,-14,23,0,"October"
10,-14,24,0,"October"
10,-14,25,0,"October"
10,-14,26,0,"October"
10,-14,27,0,"October"
10,-14,28,0,"October"
10,-14,29,0,"October"
10,-14,30,0,"October"
10,-13,-13,3.09009235629033e-11,"October"
10,-13,-12,8.45218953305075e-11,"October"
10,-13,-11,3.25947087112471e-10,"October"
10,-13,-10,1.51620834883208e-09,"October"
10,-13,-9,7.62588290989404e-09,"October"
10,-13,-8,3.94679369855024e-08,"October"
10,-13,-7,2.05975811740256e-07,"October"
10,-13,-6,1.07382788141121e-06,"October"
10,-13,-5,5.56476687220268e-06,"October"
10,-13,-4,2.85782918647939e-05,"October"
10,-13,-3,0.000145132693075228,"October"
10,-13,-2,0.00072733118967605,"October"
10,-13,-1,0.00358269958114314,"October"
10,-13,0,0.0171003961865297,"October"
10,-13,1,0.0745269086507963,"October"
10,-13,2,0.243303777984054,"October"
10,-13,3,0.456846637952842,"October"
10,-13,4,0.482677253901903,"October"
10,-13,5,0.500886741613909,"October"
10,-13,6,0.547999729265532,"October"
10,-13,7,0.536823577871304,"October"
10,-13,8,0.552509619092067,"October"
10,-13,9,0.568965780406613,"October"
10,-13,10,0.574782892464215,"October"
10,-13,11,0.568047871482288,"October"
10,-13,12,0.566317727153723,"October"
10,-13,13,0.526828068483051,"October"
10,-13,14,0.526341409571011,"October"
10,-13,15,0.550387190931197,"October"
10,-13,16,0.546842105425902,"October"
10,-13,17,0.552488727590849,"October"
10,-13,18,0.482528301530293,"October"
10,-13,19,0.440325435528126,"October"
10,-13,20,0.400843638807739,"October"
10,-13,21,0.313716591915563,"October"
10,-13,22,0.254271144142509,"October"
10,-13,23,0,"October"
10,-13,24,0,"October"
10,-13,25,0,"October"
10,-13,26,0,"October"
10,-13,27,0,"October"
10,-13,28,0,"October"
10,-13,29,0,"October"
10,-13,30,0,"October"
10,-12,-12,1.93676667672958e-10,"October"
10,-12,-11,5.24119693335399e-10,"October"
10,-12,-10,1.98668095956879e-09,"October"
10,-12,-9,9.07475811682202e-09,"October"
10,-12,-8,4.48277564018081e-08,"October"
10,-12,-7,2.27938173847368e-07,"October"
10,-12,-6,1.16856524901366e-06,"October"
10,-12,-5,5.98333084148918e-06,"October"
10,-12,-4,3.04446505890118e-05,"October"
10,-12,-3,0.000153459969367005,"October"
10,-12,-2,0.000764286994683609,"October"
10,-12,-1,0.00374461166379778,"October"
10,-12,0,0.0177858583742235,"October"
10,-12,1,0.0771146214800442,"October"
10,-12,2,0.250340307116265,"October"
10,-12,3,0.467919033728535,"October"
10,-12,4,0.497294307489052,"October"
10,-12,5,0.508306345235825,"October"
10,-12,6,0.562215425522454,"October"
10,-12,7,0.548929668716457,"October"
10,-12,8,0.556055656372268,"October"
10,-12,9,0.577538533733884,"October"
10,-12,10,0.569745159730052,"October"
10,-12,11,0.584655897847689,"October"
10,-12,12,0.555885552686748,"October"
10,-12,13,0.541489055667465,"October"
10,-12,14,0.552398447444252,"October"
10,-12,15,0.555041287762043,"October"
10,-12,16,0.566473223745893,"October"
10,-12,17,0.520247374147088,"October"
10,-12,18,0.475691844110731,"October"
10,-12,19,0.453177719548502,"October"
10,-12,20,0.387233138016163,"October"
10,-12,21,0.32895816201267,"October"
10,-12,22,0.240773348006706,"October"
10,-12,23,0,"October"
10,-12,24,0,"October"
10,-12,25,0,"October"
10,-12,26,0,"October"
10,-12,27,0,"October"
10,-12,28,0,"October"
10,-12,29,0,"October"
10,-12,30,0,"October"
10,-11,-11,1.18963471935187e-09,"October"
10,-11,-10,3.17957791644812e-09,"October"
10,-11,-9,1.18499576021445e-08,"October"
10,-11,-8,5.31651446897692e-08,"October"
10,-11,-7,2.57958182465721e-07,"October"
10,-11,-6,1.28833333663985e-06,"October"
10,-11,-5,6.48658155371805e-06,"October"
10,-11,-4,3.26109601739697e-05,"October"
10,-11,-3,0.000162870767888029,"October"
10,-11,-2,0.000805163194140893,"October"
10,-11,-1,0.0039204815737342,"October"
10,-11,0,0.0185184529181136,"October"
10,-11,1,0.0798371984387552,"October"
10,-11,2,0.257661839341139,"October"
10,-11,3,0.478836382424703,"October"
10,-11,4,0.513193629445085,"October"
10,-11,5,0.518464859985895,"October"
10,-11,6,0.569159774964507,"October"
10,-11,7,0.579244141491075,"October"
10,-11,8,0.570889857686992,"October"
10,-11,9,0.589822908192017,"October"
10,-11,10,0.581207408507653,"October"
10,-11,11,0.569677987370509,"October"
10,-11,12,0.585494665444663,"October"
10,-11,13,0.565746014361474,"October"
10,-11,14,0.567600451504383,"October"
10,-11,15,0.576380612907658,"October"
10,-11,16,0.563627237579119,"October"
10,-11,17,0.521261885771085,"October"
10,-11,18,0.476801194231014,"October"
10,-11,19,0.44904910950216,"October"
10,-11,20,0.374913344638274,"October"
10,-11,21,0.337189236137034,"October"
10,-11,22,0.278455053211979,"October"
10,-11,23,0.0322680163521094,"October"
10,-11,24,0,"October"
10,-11,25,0,"October"
10,-11,26,0,"October"
10,-11,27,0,"October"
10,-11,28,0,"October"
10,-11,29,0,"October"
10,-11,30,0,"October"
10,-10,-10,7.1529479990829e-09,"October"
10,-10,-9,1.88780104121895e-08,"October"
10,-10,-8,6.91764250775171e-08,"October"
10,-10,-7,3.04796028353415e-07,"October"
10,-10,-6,1.4522638924902e-06,"October"
10,-10,-5,7.12252942198263e-06,"October"
10,-10,-4,3.52107917448427e-05,"October"
10,-10,-3,0.000173762029767066,"October"
10,-10,-2,0.00085118126864774,"October"
10,-10,-1,0.00411409300586719,"October"
10,-10,0,0.0193095972590729,"October"
10,-10,1,0.0827308375811639,"October"
10,-10,2,0.265428083161418,"October"
10,-10,3,0.489594329068448,"October"
10,-10,4,0.528325420287226,"October"
10,-10,5,0.528993009187849,"October"
10,-10,6,0.590658446359143,"October"
10,-10,7,0.562039783057655,"October"
10,-10,8,0.599991713859712,"October"
10,-10,9,0.621168537707728,"October"
10,-10,10,0.60335319676322,"October"
10,-10,11,0.603470616906082,"October"
10,-10,12,0.608379437335775,"October"
10,-10,13,0.590329838506207,"October"
10,-10,14,0.575970331747694,"October"
10,-10,15,0.579389759958941,"October"
10,-10,16,0.527257809984267,"October"
10,-10,17,0.534498484501355,"October"
10,-10,18,0.472807610359593,"October"
10,-10,19,0.444548789243803,"October"
10,-10,20,0.37721980800905,"October"
10,-10,21,0.383758776530385,"October"
10,-10,22,0.29540238915826,"October"
10,-10,23,0.0323079789055506,"October"
10,-10,24,0,"October"
10,-10,25,0,"October"
10,-10,26,0,"October"
10,-10,27,0,"October"
10,-10,28,0,"October"
10,-10,29,0,"October"
10,-10,30,0,"October"
10,-9,-9,4.20859278810597e-08,"October"
10,-9,-8,1.09662855238638e-07,"October"
10,-9,-7,3.95038893088349e-07,"October"
10,-9,-6,1.7089917660953e-06,"October"
10,-9,-5,7.9948583975292e-06,"October"
10,-9,-4,3.84976886019792e-05,"October"
10,-9,-3,0.000186820566431567,"October"
10,-9,-2,0.000904357615816996,"October"
10,-9,-1,0.00433143078977738,"October"
10,-9,0,0.0201795348622877,"October"
10,-9,1,0.0858810100101535,"October"
10,-9,2,0.2739183680475,"October"
10,-9,3,0.50180416190933,"October"
10,-9,4,0.543227247246923,"October"
10,-9,5,0.540322689453193,"October"
10,-9,6,0.61424078200246,"October"
10,-9,7,0.561840420636392,"October"
10,-9,8,0.623562935861031,"October"
10,-9,9,0.622558708767747,"October"
10,-9,10,0.60878757711544,"October"
10,-9,11,0.602614079022711,"October"
10,-9,12,0.610797983606011,"October"
10,-9,13,0.608488280299736,"October"
10,-9,14,0.593451926704342,"October"
10,-9,15,0.573278484403621,"October"
10,-9,16,0.540477887582051,"October"
10,-9,17,0.514607906411036,"October"
10,-9,18,0.486030538246792,"October"
10,-9,19,0.452204587636278,"October"
10,-9,20,0.422607288771767,"October"
10,-9,21,0.426489177099117,"October"
10,-9,22,0.393223265123836,"October"
10,-9,23,0.0647132409176515,"October"
10,-9,24,0,"October"
10,-9,25,0,"October"
10,-9,26,0,"October"
10,-9,27,0,"October"
10,-9,28,0,"October"
10,-9,29,0,"October"
10,-9,30,0,"October"
10,-8,-8,2.42105941186902e-07,"October"
10,-8,-7,6.22855005820844e-07,"October"
10,-8,-6,2.20578175960406e-06,"October"
10,-8,-5,9.36814291761424e-06,"October"
10,-8,-4,4.30228472136886e-05,"October"
10,-8,-3,0.000203372124295801,"October"
10,-8,-2,0.000968378702574335,"October"
10,-8,-1,0.00458315673092295,"October"
10,-8,0,0.0211662136277028,"October"
10,-8,1,0.0894105090682513,"October"
10,-8,2,0.282452972137952,"October"
10,-8,3,0.513753717075805,"October"
10,-8,4,0.558178756096261,"October"
10,-8,5,0.558546479375379,"October"
10,-8,6,0.602859900870418,"October"
10,-8,7,0.581762133275309,"October"
10,-8,8,0.639196594484947,"October"
10,-8,9,0.606634977519505,"October"
10,-8,10,0.60312737410226,"October"
10,-8,11,0.611275402593903,"October"
10,-8,12,0.636554267488309,"October"
10,-8,13,0.617933455329543,"October"
10,-8,14,0.581830213289475,"October"
10,-8,15,0.577567963504455,"October"
10,-8,16,0.57597605005002,"October"
10,-8,17,0.523272427621701,"October"
10,-8,18,0.497587580093707,"October"
10,-8,19,0.45522751892312,"October"
10,-8,20,0.465406600536658,"October"
10,-8,21,0.452638071538328,"October"
10,-8,22,0.396710103366832,"October"
10,-8,23,0.0970189398449556,"October"
10,-8,24,0,"October"
10,-8,25,0,"October"
10,-8,26,0,"October"
10,-8,27,0,"October"
10,-8,28,0,"October"
10,-8,29,0,"October"
10,-8,30,0,"October"
10,-7,-7,1.36175516794908e-06,"October"
10,-7,-6,3.45853186868131e-06,"October"
10,-7,-5,1.20380000084938e-05,"October"
10,-7,-4,5.0196494838413e-05,"October"
10,-7,-3,0.000226344647261932,"October"
10,-7,-2,0.00105030563878518,"October"
10,-7,-1,0.00488848620651614,"October"
10,-7,0,0.0223235834467265,"October"
10,-7,1,0.0933764752449025,"October"
10,-7,2,0.292277572114191,"October"
10,-7,3,0.525953640342484,"October"
10,-7,4,0.569332541126506,"October"
10,-7,5,0.58430997524242,"October"
10,-7,6,0.606582547115716,"October"
10,-7,7,0.614328611796041,"October"
10,-7,8,0.660760664947026,"October"
10,-7,9,0.604503824465368,"October"
10,-7,10,0.620971140006956,"October"
10,-7,11,0.653839307216229,"October"
10,-7,12,0.651092610206411,"October"
10,-7,13,0.632473475507315,"October"
10,-7,14,0.575670150663128,"October"
10,-7,15,0.588382935627066,"October"
10,-7,16,0.577910556379486,"October"
10,-7,17,0.509318324740639,"October"
10,-7,18,0.501367904001405,"October"
10,-7,19,0.498940864272028,"October"
10,-7,20,0.483323585912565,"October"
10,-7,21,0.431456771651786,"October"
10,-7,22,0.446599266742704,"October"
10,-7,23,0.127342347777126,"October"
10,-7,24,0,"October"
10,-7,25,0,"October"
10,-7,26,0,"October"
10,-7,27,0,"October"
10,-7,28,0,"October"
10,-7,29,0,"October"
10,-7,30,0,"October"
10,-6,-6,7.48245387201568e-06,"October"
10,-6,-5,1.87656009309409e-05,"October"
10,-6,-4,6.42306456711775e-05,"October"
10,-6,-3,0.000263072040857267,"October"
10,-6,-2,0.00116471421859845,"October"
10,-6,-1,0.00528100706702903,"October"
10,-6,0,0.0237179922116883,"October"
10,-6,1,0.0978481887481867,"October"
10,-6,2,0.302809261429549,"October"
10,-6,3,0.537158061110817,"October"
10,-6,4,0.576759165285884,"October"
10,-6,5,0.602324660452842,"October"
10,-6,6,0.607133909454618,"October"
10,-6,7,0.640296973640097,"October"
10,-6,8,0.643000844983316,"October"
10,-6,9,0.620499910379537,"October"
10,-6,10,0.647035455517019,"October"
10,-6,11,0.672297970829384,"October"
10,-6,12,0.642188654680587,"October"
10,-6,13,0.596728218966124,"October"
10,-6,14,0.577005668817815,"October"
10,-6,15,0.559207467986384,"October"
10,-6,16,0.559149380295915,"October"
10,-6,17,0.553002730318545,"October"
10,-6,18,0.540979168486975,"October"
10,-6,19,0.51403193264799,"October"
10,-6,20,0.465611995392031,"October"
10,-6,21,0.434001656114249,"October"
10,-6,22,0.485229996484004,"October"
10,-6,23,0.128336355113548,"October"
10,-6,24,0,"October"
10,-6,25,0,"October"
10,-6,26,0,"October"
10,-6,27,0,"October"
10,-6,28,0,"October"
10,-6,29,0,"October"
10,-6,30,0,"October"
10,-5,-5,4.01687485410733e-05,"October"
10,-5,-4,9.95229940754608e-05,"October"
10,-5,-3,0.000335139529322288,"October"
10,-5,-2,0.00134790803261282,"October"
10,-5,-1,0.00582941403414255,"October"
10,-5,0,0.0254814255408656,"October"
10,-5,1,0.103004117921961,"October"
10,-5,2,0.314340920169181,"October"
10,-5,3,0.546808746589616,"October"
10,-5,4,0.587836436700999,"October"
10,-5,5,0.640775939100724,"October"
10,-5,6,0.619804980505713,"October"
10,-5,7,0.652877943406078,"October"
10,-5,8,0.647069922171104,"October"
10,-5,9,0.631860515198973,"October"
10,-5,10,0.680928859440809,"October"
10,-5,11,0.661988474749368,"October"
10,-5,12,0.640284808067851,"October"
10,-5,13,0.636647282977325,"October"
10,-5,14,0.628987125686136,"October"
10,-5,15,0.580181133521742,"October"
10,-5,16,0.587393781109354,"October"
10,-5,17,0.589651924117407,"October"
10,-5,18,0.543995517035663,"October"
10,-5,19,0.474292818064419,"October"
10,-5,20,0.433828520434318,"October"
10,-5,21,0.386141666768302,"October"
10,-5,22,0.462852233122571,"October"
10,-5,23,0.16141468213811,"October"
10,-5,24,0,"October"
10,-5,25,0,"October"
10,-5,26,0,"October"
10,-5,27,0,"October"
10,-5,28,0,"October"
10,-5,29,0,"October"
10,-5,30,0,"October"
10,-4,-4,0.000210688648809307,"October"
10,-4,-3,0.000515829137956606,"October"
10,-4,-2,0.00170805760408747,"October"
10,-4,-1,0.00671100000617124,"October"
10,-4,0,0.0279361749097414,"October"
10,-4,1,0.109665250429403,"October"
10,-4,2,0.327585334737976,"October"
10,-4,3,0.554958314738116,"October"
10,-4,4,0.597895365625948,"October"
10,-4,5,0.630985235981638,"October"
10,-4,6,0.624103796191941,"October"
10,-4,7,0.671231994274293,"October"
10,-4,8,0.633589729407297,"October"
10,-4,9,0.677162878572774,"October"
10,-4,10,0.695913890012008,"October"
10,-4,11,0.663569035608003,"October"
10,-4,12,0.652494951684988,"October"
10,-4,13,0.628537456451062,"October"
10,-4,14,0.631207789224838,"October"
10,-4,15,0.628566153650309,"October"
10,-4,16,0.613671375465719,"October"
10,-4,17,0.573746375710749,"October"
10,-4,18,0.538400731365666,"October"
10,-4,19,0.492605897969153,"October"
10,-4,20,0.451471930461386,"October"
10,-4,21,0.389232534115393,"October"
10,-4,22,0.398479096510437,"October"
10,-4,23,0.194325390365227,"October"
10,-4,24,0,"October"
10,-4,25,0,"October"
10,-4,26,0,"October"
10,-4,27,0,"October"
10,-4,28,0,"October"
10,-4,29,0,"October"
10,-4,30,0,"October"
10,-3,-3,0.00107945512526319,"October"
10,-3,-2,0.00260931321415403,"October"
10,-3,-1,0.00845150408876489,"October"
10,-3,0,0.0319036519993146,"October"
10,-3,1,0.118884872696981,"October"
10,-3,2,0.343736344466106,"October"
10,-3,3,0.559199321893649,"October"
10,-3,4,0.607687091730587,"October"
10,-3,5,0.639227456274036,"October"
10,-3,6,0.656459384956468,"October"
10,-3,7,0.671651544956899,"October"
10,-3,8,0.652666979099081,"October"
10,-3,9,0.701510648519735,"October"
10,-3,10,0.664177197134549,"October"
10,-3,11,0.665301939906992,"October"
10,-3,12,0.683960924458328,"October"
10,-3,13,0.661735766266286,"October"
10,-3,14,0.667693242557927,"October"
10,-3,15,0.614082699659906,"October"
10,-3,16,0.582495850131231,"October"
10,-3,17,0.54342279244085,"October"
10,-3,18,0.512358396505233,"October"
10,-3,19,0.493130985974464,"October"
